topico,fecha,diario,seccion,freq
putin,2022-03-09,ambito,negocios,0
zelensky,2022-03-09,lanacion,cultura,0
putin,2022-03-09,lanacion,cultura,0
zelensky,2022-03-09,todonoticias,autos,0
putin,2022-03-09,todonoticias,autos,1
zelensky,2022-03-09,clarin,cultura,0
putin,2022-03-09,clarin,cultura,0
zelensky,2022-03-09,perfil,sociedad,0
putin,2022-03-09,perfil,sociedad,0
zelensky,2022-03-09,paginadoce,politica,0
putin,2022-03-09,paginadoce,politica,0
zelensky,2022-03-09,clarin,autos,0
putin,2022-03-09,clarin,autos,0
zelensky,2022-03-09,clarin,tecnologia,0
putin,2022-03-09,clarin,tecnologia,0
zelensky,2022-03-09,lanacion,comunidad,0
putin,2022-03-09,lanacion,comunidad,0
zelensky,2022-03-09,perfil,ciencia,0
putin,2022-03-09,perfil,ciencia,0
zelensky,2022-03-09,clarin,buena-vida,0
putin,2022-03-09,clarin,buena-vida,0
zelensky,2022-03-09,paginadoce,no,0
putin,2022-03-09,paginadoce,no,0
zelensky,2022-03-09,lanacion,propiedades,0
putin,2022-03-09,lanacion,propiedades,0
zelensky,2022-03-09,clarin,cartas-al-pais,0
putin,2022-03-09,clarin,cartas-al-pais,4
zelensky,2022-03-09,paginadoce,soy,1
putin,2022-03-09,paginadoce,soy,2
zelensky,2022-03-09,clarin,ciudades,0
putin,2022-03-09,clarin,ciudades,0
zelensky,2022-03-09,clarin,arq,0
putin,2022-03-09,clarin,arq,0
zelensky,2022-03-09,diariodeleuco,editorial,3
putin,2022-03-09,diariodeleuco,editorial,1
zelensky,2022-03-09,paginadoce,las12,0
putin,2022-03-09,paginadoce,las12,0
zelensky,2022-04-10,ambito,economia,0
putin,2022-04-10,ambito,economia,0
zelensky,2022-04-10,ambito,internacional,0
putin,2022-04-10,ambito,internacional,0
zelensky,2022-04-10,ambito,finanzas,0
putin,2022-04-10,ambito,finanzas,0
zelensky,2022-04-10,ambito,negocios,0
putin,2022-04-10,ambito,negocios,0
zelensky,2022-04-10,ambito,lifestyle,0
putin,2022-04-10,ambito,lifestyle,0
zelensky,2022-04-10,ambito,opinion,0
putin,2022-04-10,ambito,opinion,0
zelensky,2022-04-10,paginadoce,rosario12,0
putin,2022-04-10,paginadoce,rosario12,0
zelensky,2022-04-10,paginadoce,economia,0
putin,2022-04-10,paginadoce,economia,0
zelensky,2022-04-10,paginadoce,radar,0
putin,2022-04-10,paginadoce,radar,0
zelensky,2022-04-10,paginadoce,sociedad,0
putin,2022-04-10,paginadoce,sociedad,0
zelensky,2022-04-10,ambito,sociedad,0
putin,2022-04-10,ambito,sociedad,0
zelensky,2022-04-10,infobae,espectaculos,0
putin,2022-04-10,infobae,espectaculos,0
zelensky,2022-04-10,infobae,deportes,0
putin,2022-04-10,infobae,deportes,0
zelensky,2022-04-10,clarin,politica,0
putin,2022-04-10,clarin,politica,1
zelensky,2022-04-10,eldestape,economia,0
putin,2022-04-10,eldestape,economia,0
zelensky,2022-04-10,eldestape,politica,0
putin,2022-04-10,eldestape,politica,0
zelensky,2022-04-10,infobae,internacional,78
putin,2022-04-10,infobae,internacional,19
zelensky,2022-04-10,todonoticias,internacional,2
putin,2022-04-10,todonoticias,internacional,3
zelensky,2022-04-10,lanacion,economia,0
putin,2022-04-10,lanacion,economia,0
zelensky,2022-04-10,clarin,cartas-al-pais,0
putin,2022-04-10,clarin,cartas-al-pais,0
zelensky,2022-04-10,ambito,espectaculos,0
putin,2022-04-10,ambito,espectaculos,0
zelensky,2022-04-10,clarin,opinion,0
putin,2022-04-10,clarin,opinion,8
zelensky,2022-04-10,perfil,deportes,0
putin,2022-04-10,perfil,deportes,0
zelensky,2022-04-10,paginadoce,espectaculos,0
putin,2022-04-10,paginadoce,espectaculos,0
zelensky,2022-04-10,paginadoce,politica,0
putin,2022-04-10,paginadoce,politica,0
zelensky,2022-04-10,paginadoce,internacional,1
putin,2022-04-10,paginadoce,internacional,1
zelensky,2022-04-10,infobae,opinion,0
putin,2022-04-10,infobae,opinion,1
zelensky,2022-04-10,perfil,sociedad,0
putin,2022-04-10,perfil,sociedad,0
zelensky,2022-04-10,todonoticias,deportes,0
putin,2022-04-10,todonoticias,deportes,0
zelensky,2022-04-10,clarin,deportes,0
putin,2022-04-10,clarin,deportes,0
zelensky,2022-04-10,infobae,politica,0
putin,2022-04-10,infobae,politica,1
zelensky,2022-04-10,infobae,cultura,0
putin,2022-04-10,infobae,cultura,0
zelensky,2022-04-10,infobae,economia,0
putin,2022-04-10,infobae,economia,0
zelensky,2022-04-10,lanacion,politica,0
putin,2022-04-10,lanacion,politica,0
zelensky,2022-04-10,lanacion,internacional,0
putin,2022-04-10,lanacion,internacional,12
zelensky,2022-04-10,lanacion,deportes,0
putin,2022-04-10,lanacion,deportes,0
zelensky,2022-04-10,eldestape,deportes,0
putin,2022-04-10,eldestape,deportes,0
zelensky,2022-04-10,lanacion,espectaculos,0
putin,2022-04-10,lanacion,espectaculos,0
zelensky,2022-04-10,clarin,sociedad,0
putin,2022-04-10,clarin,sociedad,0
zelensky,2022-04-10,perfil,politica,0
putin,2022-04-10,perfil,politica,0
zelensky,2022-04-10,perfil,internacional,6
putin,2022-04-10,perfil,internacional,7
zelensky,2022-04-10,perfil,opinion,0
putin,2022-04-10,perfil,opinion,8
zelensky,2022-04-10,perfil,economia,0
putin,2022-04-10,perfil,economia,1
zelensky,2022-04-10,perfil,cultura,0
putin,2022-04-10,perfil,cultura,0
zelensky,2022-04-10,todonoticias,sociedad,0
putin,2022-04-10,todonoticias,sociedad,0
zelensky,2022-04-10,lanacion,sociedad,0
putin,2022-04-10,lanacion,sociedad,0
zelensky,2022-04-10,clarin,policiales,0
putin,2022-04-10,clarin,policiales,0
zelensky,2022-04-10,infobae,sociedad,0
putin,2022-04-10,infobae,sociedad,0
zelensky,2022-04-10,todonoticias,espectaculos,0
putin,2022-04-10,todonoticias,espectaculos,0
zelensky,2022-04-10,todonoticias,salud,0
putin,2022-04-10,todonoticias,salud,0
zelensky,2022-04-10,todonoticias,opinion,0
putin,2022-04-10,todonoticias,opinion,0
zelensky,2022-04-10,todonoticias,policiales,0
putin,2022-04-10,todonoticias,policiales,0
zelensky,2022-04-10,todonoticias,estilo,0
putin,2022-04-10,todonoticias,estilo,0
zelensky,2022-04-10,todonoticias,musica,0
putin,2022-04-10,todonoticias,musica,0
zelensky,2022-04-10,perfil,policiales,0
putin,2022-04-10,perfil,policiales,0
zelensky,2022-04-10,todonoticias,economia,0
putin,2022-04-10,todonoticias,economia,0
zelensky,2022-04-10,eldestape,internacional,11
putin,2022-04-10,eldestape,internacional,8
zelensky,2022-04-10,clarin,economia,0
putin,2022-04-10,clarin,economia,0
zelensky,2022-04-10,perfil,espectaculos,0
putin,2022-04-10,perfil,espectaculos,0
zelensky,2022-04-10,todonoticias,tecno,0
putin,2022-04-10,todonoticias,tecno,0
zelensky,2022-04-10,clarin,internacional,12
putin,2022-04-10,clarin,internacional,5
zelensky,2022-04-10,clarin,viajes,0
putin,2022-04-10,clarin,viajes,0
zelensky,2022-04-10,lanacion,opinion,1
putin,2022-04-10,lanacion,opinion,0
zelensky,2022-04-10,eldestape,espectaculos,0
putin,2022-04-10,eldestape,espectaculos,0
zelensky,2022-04-10,paginadoce,deportes,0
putin,2022-04-10,paginadoce,deportes,0
zelensky,2022-04-10,eldestape,sociedad,0
putin,2022-04-10,eldestape,sociedad,0
zelensky,2022-04-10,ambito,deportes,0
putin,2022-04-10,ambito,deportes,0
zelensky,2022-04-10,todonoticias,autos,0
putin,2022-04-10,todonoticias,autos,0
zelensky,2022-04-10,lanacion,lifestyle,0
putin,2022-04-10,lanacion,lifestyle,0
zelensky,2022-04-10,todonoticias,politica,0
putin,2022-04-10,todonoticias,politica,0
zelensky,2022-04-10,ambito,politica,0
putin,2022-04-10,ambito,politica,0
zelensky,2022-04-10,eldestape,cultura,0
putin,2022-04-10,eldestape,cultura,0
zelensky,2022-04-10,lanacion,seguridad,0
putin,2022-04-10,lanacion,seguridad,0
zelensky,2022-04-10,clarin,espectaculos,0
putin,2022-04-10,clarin,espectaculos,0
zelensky,2022-04-10,clarin,tecnologia,0
putin,2022-04-10,clarin,tecnologia,0
zelensky,2022-04-10,infobae,tendencias,0
putin,2022-04-10,infobae,tendencias,0
zelensky,2022-04-10,ambito,nacional,0
putin,2022-04-10,ambito,nacional,0
zelensky,2022-04-10,clarin,rural,0
putin,2022-04-10,clarin,rural,0
zelensky,2022-04-10,lanacion,salud,0
putin,2022-04-10,lanacion,salud,0
zelensky,2022-04-10,clarin,buena-vida,0
putin,2022-04-10,clarin,buena-vida,0
zelensky,2022-02-17,ambito,politica,0
putin,2022-02-17,ambito,politica,2
zelensky,2022-02-17,ambito,economia,0
putin,2022-02-17,ambito,economia,0
zelensky,2022-02-17,ambito,sociedad,0
putin,2022-02-17,ambito,sociedad,0
zelensky,2022-02-17,ambito,internacional,1
putin,2022-02-17,ambito,internacional,4
zelensky,2022-02-17,ambito,deportes,0
putin,2022-02-17,ambito,deportes,0
zelensky,2022-02-17,ambito,espectaculos,0
putin,2022-02-17,ambito,espectaculos,0
zelensky,2022-02-17,ambito,finanzas,0
putin,2022-02-17,ambito,finanzas,0
zelensky,2022-02-17,ambito,opinion,0
putin,2022-02-17,ambito,opinion,0
zelensky,2022-02-17,ambito,nacional,0
putin,2022-02-17,ambito,nacional,0
zelensky,2022-02-17,paginadoce,rosario12,0
putin,2022-02-17,paginadoce,rosario12,0
zelensky,2022-02-17,perfil,sociedad,0
putin,2022-02-17,perfil,sociedad,0
zelensky,2022-02-17,infobae,inhouse,0
putin,2022-02-17,infobae,inhouse,0
zelensky,2022-02-17,infobae,internacional,42
putin,2022-02-17,infobae,internacional,69
zelensky,2022-02-17,todonoticias,economia,0
putin,2022-02-17,todonoticias,economia,0
zelensky,2022-02-17,clarin,deportes,0
putin,2022-02-17,clarin,deportes,0
zelensky,2022-02-17,todonoticias,sociedad,0
putin,2022-02-17,todonoticias,sociedad,0
zelensky,2022-02-17,eldestape,sociedad,0
putin,2022-02-17,eldestape,sociedad,0
zelensky,2022-02-17,eldestape,economia,0
putin,2022-02-17,eldestape,economia,0
zelensky,2022-02-17,eldestape,internacional,3
putin,2022-02-17,eldestape,internacional,8
zelensky,2022-02-17,eldestape,politica,0
putin,2022-02-17,eldestape,politica,0
zelensky,2022-02-17,clarin,sociedad,0
putin,2022-02-17,clarin,sociedad,0
zelensky,2022-02-17,clarin,rural,0
putin,2022-02-17,clarin,rural,0
zelensky,2022-02-17,clarin,espectaculos,0
putin,2022-02-17,clarin,espectaculos,0
zelensky,2022-02-17,paginadoce,deportes,0
putin,2022-02-17,paginadoce,deportes,0
zelensky,2022-02-17,paginadoce,psicologia,0
putin,2022-02-17,paginadoce,psicologia,0
zelensky,2022-02-17,eldestape,deportes,0
putin,2022-02-17,eldestape,deportes,0
zelensky,2022-02-17,lanacion,economia,0
putin,2022-02-17,lanacion,economia,0
zelensky,2022-02-17,clarin,internacional,9
putin,2022-02-17,clarin,internacional,3
zelensky,2022-02-17,infobae,cultura,0
putin,2022-02-17,infobae,cultura,0
zelensky,2022-02-17,infobae,espectaculos,0
putin,2022-02-17,infobae,espectaculos,0
zelensky,2022-02-17,infobae,deportes,0
putin,2022-02-17,infobae,deportes,0
zelensky,2022-02-17,clarin,economia,0
putin,2022-02-17,clarin,economia,0
zelensky,2022-02-17,infobae,economia,0
putin,2022-02-17,infobae,economia,0
zelensky,2022-02-17,infobae,sociedad,0
putin,2022-02-17,infobae,sociedad,0
zelensky,2022-02-17,infobae,politica,0
putin,2022-02-17,infobae,politica,2
zelensky,2022-02-17,infobae,tendencias,0
putin,2022-02-17,infobae,tendencias,0
zelensky,2022-02-17,lanacion,internacional,4
putin,2022-02-17,lanacion,internacional,0
zelensky,2022-02-17,lanacion,espectaculos,0
putin,2022-02-17,lanacion,espectaculos,0
zelensky,2022-02-17,lanacion,politica,0
putin,2022-02-17,lanacion,politica,2
zelensky,2022-02-17,perfil,internacional,2
putin,2022-02-17,perfil,internacional,2
zelensky,2022-02-17,perfil,politica,0
putin,2022-02-17,perfil,politica,0
zelensky,2022-02-17,lanacion,sociedad,0
putin,2022-02-17,lanacion,sociedad,0
zelensky,2022-02-17,infobae,opinion,0
putin,2022-02-17,infobae,opinion,0
zelensky,2022-02-17,perfil,policiales,0
putin,2022-02-17,perfil,policiales,0
zelensky,2022-02-17,perfil,espectaculos,0
putin,2022-02-17,perfil,espectaculos,0
zelensky,2022-02-17,clarin,policiales,0
putin,2022-02-17,clarin,policiales,0
zelensky,2022-02-17,lanacion,opinion,0
putin,2022-02-17,lanacion,opinion,2
zelensky,2022-02-17,lanacion,propiedades,0
putin,2022-02-17,lanacion,propiedades,0
zelensky,2022-02-17,lanacion,deportes,0
putin,2022-02-17,lanacion,deportes,0
zelensky,2022-02-17,lanacion,seguridad,0
putin,2022-02-17,lanacion,seguridad,0
zelensky,2022-02-17,todonoticias,politica,0
putin,2022-02-17,todonoticias,politica,0
zelensky,2022-02-17,todonoticias,opinion,0
putin,2022-02-17,todonoticias,opinion,0
zelensky,2022-02-17,lanacion,lifestyle,0
putin,2022-02-17,lanacion,lifestyle,0
zelensky,2022-02-17,todonoticias,musica,0
putin,2022-02-17,todonoticias,musica,0
zelensky,2022-02-17,todonoticias,deportes,0
putin,2022-02-17,todonoticias,deportes,0
zelensky,2022-02-17,paginadoce,economia,0
putin,2022-02-17,paginadoce,economia,0
zelensky,2022-02-17,todonoticias,espectaculos,0
putin,2022-02-17,todonoticias,espectaculos,0
zelensky,2022-02-17,todonoticias,policiales,0
putin,2022-02-17,todonoticias,policiales,0
zelensky,2022-02-17,eldestape,espectaculos,0
putin,2022-02-17,eldestape,espectaculos,0
zelensky,2022-02-17,paginadoce,sociedad,0
putin,2022-02-17,paginadoce,sociedad,0
zelensky,2022-02-17,todonoticias,autos,0
putin,2022-02-17,todonoticias,autos,0
zelensky,2022-02-17,perfil,opinion,0
putin,2022-02-17,perfil,opinion,6
zelensky,2022-02-17,todonoticias,salud,0
putin,2022-02-17,todonoticias,salud,0
zelensky,2022-02-17,ambito,negocios,0
putin,2022-02-17,ambito,negocios,0
zelensky,2022-02-17,lanacion,tecnologia,0
putin,2022-02-17,lanacion,tecnologia,0
zelensky,2022-02-17,clarin,politica,0
putin,2022-02-17,clarin,politica,0
zelensky,2022-02-17,todonoticias,estilo,0
putin,2022-02-17,todonoticias,estilo,0
zelensky,2022-02-17,todonoticias,tecno,0
putin,2022-02-17,todonoticias,tecno,0
zelensky,2022-02-17,infobae,salud,0
putin,2022-02-17,infobae,salud,0
zelensky,2022-02-17,clarin,ciudades,0
putin,2022-02-17,clarin,ciudades,0
zelensky,2022-02-17,todonoticias,internacional,0
putin,2022-02-17,todonoticias,internacional,2
zelensky,2022-02-17,paginadoce,politica,0
putin,2022-02-17,paginadoce,politica,1
zelensky,2022-02-17,clarin,tecnologia,0
putin,2022-02-17,clarin,tecnologia,0
zelensky,2022-02-17,eldestape,cultura,0
putin,2022-02-17,eldestape,cultura,0
zelensky,2022-02-17,perfil,economia,0
putin,2022-02-17,perfil,economia,0
zelensky,2022-02-17,perfil,tecnologia,0
putin,2022-02-17,perfil,tecnologia,0
zelensky,2022-02-17,lanacion,buenos-aires,0
putin,2022-02-17,lanacion,buenos-aires,0
zelensky,2022-02-17,clarin,autos,0
putin,2022-02-17,clarin,autos,0
zelensky,2022-02-17,paginadoce,espectaculos,0
putin,2022-02-17,paginadoce,espectaculos,0
zelensky,2022-02-17,clarin,buena-vida,0
putin,2022-02-17,clarin,buena-vida,0
zelensky,2022-02-17,perfil,salud,0
putin,2022-02-17,perfil,salud,0
zelensky,2022-02-17,clarin,cultura,0
putin,2022-02-17,clarin,cultura,0
zelensky,2022-02-17,perfil,deportes,0
putin,2022-02-17,perfil,deportes,0
zelensky,2022-02-17,paginadoce,internacional,1
putin,2022-02-17,paginadoce,internacional,4
zelensky,2022-02-17,lanacion,cultura,0
putin,2022-02-17,lanacion,cultura,1
zelensky,2022-02-17,clarin,viajes,0
putin,2022-02-17,clarin,viajes,0
zelensky,2022-02-17,lanacion,autos,0
putin,2022-02-17,lanacion,autos,0
zelensky,2022-02-17,perfil,ciencia,0
putin,2022-02-17,perfil,ciencia,0
zelensky,2022-02-17,clarin,opinion,0
putin,2022-02-17,clarin,opinion,0
zelensky,2022-02-17,paginadoce,no,0
putin,2022-02-17,paginadoce,no,0
zelensky,2022-02-17,paginadoce,las12,0
putin,2022-02-17,paginadoce,las12,0
zelensky,2022-02-17,clarin,cartas-al-pais,0
putin,2022-02-17,clarin,cartas-al-pais,0
zelensky,2022-03-08,perfil,economia,0
putin,2022-03-08,perfil,economia,3
zelensky,2022-03-08,todonoticias,economia,0
putin,2022-03-08,todonoticias,economia,0
zelensky,2022-03-08,ambito,politica,0
putin,2022-03-08,ambito,politica,2
zelensky,2022-03-08,ambito,economia,3
putin,2022-03-08,ambito,economia,4
zelensky,2022-03-08,ambito,sociedad,0
putin,2022-03-08,ambito,sociedad,0
zelensky,2022-03-08,ambito,internacional,7
putin,2022-03-08,ambito,internacional,3
zelensky,2022-03-08,ambito,deportes,0
putin,2022-03-08,ambito,deportes,0
zelensky,2022-03-08,ambito,espectaculos,0
putin,2022-03-08,ambito,espectaculos,0
zelensky,2022-03-08,ambito,finanzas,0
putin,2022-03-08,ambito,finanzas,0
zelensky,2022-03-08,ambito,novedades-fiscales,0
putin,2022-03-08,ambito,novedades-fiscales,0
zelensky,2022-03-08,ambito,nacional,0
putin,2022-03-08,ambito,nacional,0
zelensky,2022-03-08,paginadoce,rosario12,0
putin,2022-03-08,paginadoce,rosario12,0
zelensky,2022-03-08,paginadoce,politica,0
putin,2022-03-08,paginadoce,politica,0
zelensky,2022-03-08,infobae,internacional,152
putin,2022-03-08,infobae,internacional,246
zelensky,2022-03-08,infobae,inhouse,0
putin,2022-03-08,infobae,inhouse,0
zelensky,2022-03-08,todonoticias,sociedad,0
putin,2022-03-08,todonoticias,sociedad,0
zelensky,2022-03-08,eldestape,economia,0
putin,2022-03-08,eldestape,economia,0
zelensky,2022-03-08,perfil,deportes,0
putin,2022-03-08,perfil,deportes,0
zelensky,2022-03-08,ambito,negocios,0
putin,2022-03-08,ambito,negocios,0
zelensky,2022-03-08,paginadoce,plastica,0
putin,2022-03-08,paginadoce,plastica,0
zelensky,2022-03-08,perfil,policiales,0
putin,2022-03-08,perfil,policiales,0
zelensky,2022-03-08,paginadoce,espectaculos,0
putin,2022-03-08,paginadoce,espectaculos,0
zelensky,2022-03-08,clarin,sociedad,0
putin,2022-03-08,clarin,sociedad,0
zelensky,2022-03-08,clarin,politica,1
putin,2022-03-08,clarin,politica,0
zelensky,2022-03-08,infobae,cultura,0
putin,2022-03-08,infobae,cultura,0
zelensky,2022-03-08,clarin,internacional,21
putin,2022-03-08,clarin,internacional,26
zelensky,2022-03-08,infobae,opinion,2
putin,2022-03-08,infobae,opinion,13
zelensky,2022-03-08,clarin,economia,0
putin,2022-03-08,clarin,economia,2
zelensky,2022-03-08,infobae,espectaculos,0
putin,2022-03-08,infobae,espectaculos,0
zelensky,2022-03-08,todonoticias,espectaculos,0
putin,2022-03-08,todonoticias,espectaculos,8
zelensky,2022-03-08,lanacion,internacional,1
putin,2022-03-08,lanacion,internacional,8
zelensky,2022-03-08,lanacion,economia,0
putin,2022-03-08,lanacion,economia,1
zelensky,2022-03-08,perfil,internacional,19
putin,2022-03-08,perfil,internacional,5
zelensky,2022-03-08,infobae,politica,0
putin,2022-03-08,infobae,politica,2
zelensky,2022-03-08,infobae,tendencias,0
putin,2022-03-08,infobae,tendencias,0
zelensky,2022-03-08,infobae,salud,0
putin,2022-03-08,infobae,salud,0
zelensky,2022-03-08,infobae,economia,1
putin,2022-03-08,infobae,economia,1
zelensky,2022-03-08,perfil,politica,0
putin,2022-03-08,perfil,politica,0
zelensky,2022-03-08,perfil,espectaculos,0
putin,2022-03-08,perfil,espectaculos,0
zelensky,2022-03-08,infobae,deportes,0
putin,2022-03-08,infobae,deportes,0
zelensky,2022-03-08,paginadoce,economia,0
putin,2022-03-08,paginadoce,economia,0
zelensky,2022-03-08,infobae,sociedad,1
putin,2022-03-08,infobae,sociedad,0
zelensky,2022-03-08,lanacion,politica,0
putin,2022-03-08,lanacion,politica,0
zelensky,2022-03-08,lanacion,sociedad,0
putin,2022-03-08,lanacion,sociedad,1
zelensky,2022-03-08,lanacion,espectaculos,0
putin,2022-03-08,lanacion,espectaculos,6
zelensky,2022-03-08,paginadoce,sociedad,0
putin,2022-03-08,paginadoce,sociedad,0
zelensky,2022-03-08,eldestape,deportes,0
putin,2022-03-08,eldestape,deportes,0
zelensky,2022-03-08,lanacion,propiedades,0
putin,2022-03-08,lanacion,propiedades,0
zelensky,2022-03-08,clarin,autos,0
putin,2022-03-08,clarin,autos,0
zelensky,2022-03-08,todonoticias,deportes,0
putin,2022-03-08,todonoticias,deportes,0
zelensky,2022-03-08,lanacion,lifestyle,0
putin,2022-03-08,lanacion,lifestyle,1
zelensky,2022-03-08,todonoticias,policiales,0
putin,2022-03-08,todonoticias,policiales,0
zelensky,2022-03-08,lanacion,seguridad,0
putin,2022-03-08,lanacion,seguridad,0
zelensky,2022-03-08,todonoticias,opinion,0
putin,2022-03-08,todonoticias,opinion,1
zelensky,2022-03-08,todonoticias,internacional,28
putin,2022-03-08,todonoticias,internacional,28
zelensky,2022-03-08,eldestape,internacional,23
putin,2022-03-08,eldestape,internacional,7
zelensky,2022-03-08,todonoticias,musica,0
putin,2022-03-08,todonoticias,musica,4
zelensky,2022-03-08,lanacion,deportes,0
putin,2022-03-08,lanacion,deportes,1
zelensky,2022-03-08,eldestape,sociedad,0
putin,2022-03-08,eldestape,sociedad,0
zelensky,2022-03-08,paginadoce,internacional,6
putin,2022-03-08,paginadoce,internacional,0
zelensky,2022-03-08,eldestape,politica,2
putin,2022-03-08,eldestape,politica,0
zelensky,2022-03-08,clarin,ciudades,0
putin,2022-03-08,clarin,ciudades,0
zelensky,2022-03-08,todonoticias,tecno,0
putin,2022-03-08,todonoticias,tecno,4
zelensky,2022-03-08,eldestape,espectaculos,0
putin,2022-03-08,eldestape,espectaculos,0
zelensky,2022-03-08,paginadoce,no,0
putin,2022-03-08,paginadoce,no,0
zelensky,2022-03-08,clarin,viajes,0
putin,2022-03-08,clarin,viajes,0
zelensky,2022-03-08,clarin,rural,0
putin,2022-03-08,clarin,rural,0
zelensky,2022-03-08,todonoticias,salud,0
putin,2022-03-08,todonoticias,salud,0
zelensky,2022-03-08,todonoticias,politica,0
putin,2022-03-08,todonoticias,politica,0
zelensky,2022-03-08,todonoticias,estilo,0
putin,2022-03-08,todonoticias,estilo,1
zelensky,2022-03-08,clarin,espectaculos,0
putin,2022-03-08,clarin,espectaculos,0
zelensky,2022-03-08,perfil,opinion,1
putin,2022-03-08,perfil,opinion,2
zelensky,2022-03-08,clarin,arq,0
putin,2022-03-08,clarin,arq,0
zelensky,2022-03-08,ambito,opinion,0
putin,2022-03-08,ambito,opinion,0
zelensky,2022-03-08,ambito,lifestyle,0
putin,2022-03-08,ambito,lifestyle,0
zelensky,2022-03-08,clarin,viva,0
putin,2022-03-08,clarin,viva,0
zelensky,2022-03-08,clarin,deportes,0
putin,2022-03-08,clarin,deportes,1
zelensky,2022-03-08,todonoticias,autos,0
putin,2022-03-08,todonoticias,autos,0
zelensky,2022-03-08,paginadoce,deportes,0
putin,2022-03-08,paginadoce,deportes,0
zelensky,2022-03-08,eldestape,cultura,0
putin,2022-03-08,eldestape,cultura,2
zelensky,2022-03-08,lanacion,cultura,0
putin,2022-03-08,lanacion,cultura,0
zelensky,2022-03-08,clarin,policiales,0
putin,2022-03-08,clarin,policiales,0
zelensky,2022-03-08,perfil,sociedad,0
putin,2022-03-08,perfil,sociedad,0
zelensky,2022-03-08,clarin,tecnologia,0
putin,2022-03-08,clarin,tecnologia,0
zelensky,2022-03-08,clarin,cultura,0
putin,2022-03-08,clarin,cultura,1
zelensky,2022-03-08,clarin,buena-vida,0
putin,2022-03-08,clarin,buena-vida,0
zelensky,2022-03-08,lanacion,tecnologia,0
putin,2022-03-08,lanacion,tecnologia,0
zelensky,2022-03-08,perfil,tecnologia,0
putin,2022-03-08,perfil,tecnologia,0
zelensky,2022-03-08,perfil,cultura,0
putin,2022-03-08,perfil,cultura,0
zelensky,2022-03-08,diariodeleuco,todo,0
putin,2022-03-08,diariodeleuco,todo,0
zelensky,2022-03-08,clarin,opinion,0
putin,2022-03-08,clarin,opinion,8
zelensky,2022-03-08,lanacion,opinion,0
putin,2022-03-08,lanacion,opinion,2
zelensky,2022-03-08,clarin,cartas-al-pais,0
putin,2022-03-08,clarin,cartas-al-pais,0
zelensky,2022-03-08,perfil,salud,0
putin,2022-03-08,perfil,salud,0
zelensky,2022-03-29,ambito,politica,0
putin,2022-03-29,ambito,politica,0
zelensky,2022-03-29,ambito,economia,0
putin,2022-03-29,ambito,economia,0
zelensky,2022-03-29,ambito,sociedad,0
putin,2022-03-29,ambito,sociedad,0
zelensky,2022-03-29,ambito,internacional,6
putin,2022-03-29,ambito,internacional,4
zelensky,2022-03-29,ambito,deportes,0
putin,2022-03-29,ambito,deportes,0
zelensky,2022-03-29,ambito,espectaculos,0
putin,2022-03-29,ambito,espectaculos,0
zelensky,2022-03-29,ambito,finanzas,1
putin,2022-03-29,ambito,finanzas,0
zelensky,2022-03-29,ambito,novedades-fiscales,0
putin,2022-03-29,ambito,novedades-fiscales,0
zelensky,2022-03-29,ambito,nacional,0
putin,2022-03-29,ambito,nacional,0
zelensky,2022-03-29,todonoticias,economia,0
putin,2022-03-29,todonoticias,economia,0
zelensky,2022-03-29,paginadoce,rosario12,0
putin,2022-03-29,paginadoce,rosario12,0
zelensky,2022-03-29,perfil,politica,0
putin,2022-03-29,perfil,politica,1
zelensky,2022-03-29,infobae,internacional,64
putin,2022-03-29,infobae,internacional,50
zelensky,2022-03-29,infobae,cultura,0
putin,2022-03-29,infobae,cultura,0
zelensky,2022-03-29,perfil,internacional,3
putin,2022-03-29,perfil,internacional,9
zelensky,2022-03-29,todonoticias,sociedad,0
putin,2022-03-29,todonoticias,sociedad,0
zelensky,2022-03-29,eldestape,politica,0
putin,2022-03-29,eldestape,politica,0
zelensky,2022-03-29,ambito,negocios,0
putin,2022-03-29,ambito,negocios,0
zelensky,2022-03-29,eldestape,economia,0
putin,2022-03-29,eldestape,economia,0
zelensky,2022-03-29,eldestape,internacional,17
putin,2022-03-29,eldestape,internacional,13
zelensky,2022-03-29,infobae,sociedad,0
putin,2022-03-29,infobae,sociedad,0
zelensky,2022-03-29,lanacion,politica,0
putin,2022-03-29,lanacion,politica,0
zelensky,2022-03-29,perfil,espectaculos,0
putin,2022-03-29,perfil,espectaculos,0
zelensky,2022-03-29,paginadoce,plastica,0
putin,2022-03-29,paginadoce,plastica,0
zelensky,2022-03-29,paginadoce,politica,0
putin,2022-03-29,paginadoce,politica,1
zelensky,2022-03-29,infobae,espectaculos,0
putin,2022-03-29,infobae,espectaculos,0
zelensky,2022-03-29,perfil,economia,0
putin,2022-03-29,perfil,economia,0
zelensky,2022-03-29,perfil,salud,0
putin,2022-03-29,perfil,salud,0
zelensky,2022-03-29,eldestape,espectaculos,0
putin,2022-03-29,eldestape,espectaculos,0
zelensky,2022-03-29,lanacion,economia,1
putin,2022-03-29,lanacion,economia,1
zelensky,2022-03-29,perfil,deportes,0
putin,2022-03-29,perfil,deportes,0
zelensky,2022-03-29,clarin,politica,2
putin,2022-03-29,clarin,politica,3
zelensky,2022-03-29,todonoticias,espectaculos,0
putin,2022-03-29,todonoticias,espectaculos,0
zelensky,2022-03-29,lanacion,internacional,11
