topico,fecha,diario,seccion,freq
odio,2022-09-08,todonoticias,tecno,0
copitos,2022-09-08,todonoticias,estilo,0
odio,2022-09-08,todonoticias,estilo,0
copitos,2022-09-08,perfil,salud,0
odio,2022-09-08,perfil,salud,0
copitos,2022-09-08,lanacion,propiedades,0
odio,2022-09-08,lanacion,propiedades,0
copitos,2022-09-08,lanacion,internacional,0
odio,2022-09-08,lanacion,internacional,0
copitos,2022-09-08,lanacion,economia,0
odio,2022-09-08,lanacion,economia,0
copitos,2022-09-08,lanacion,autos,0
odio,2022-09-08,lanacion,autos,0
copitos,2022-09-08,lanacion,politica,0
odio,2022-09-08,lanacion,politica,8
copitos,2022-09-08,lanacion,seguridad,0
odio,2022-09-08,lanacion,seguridad,0
copitos,2022-09-08,lanacion,sociedad,0
odio,2022-09-08,lanacion,sociedad,0
copitos,2022-09-08,todonoticias,musica,0
odio,2022-09-08,todonoticias,musica,0
copitos,2022-09-08,lanacion,cultura,0
odio,2022-09-08,lanacion,cultura,0
copitos,2022-09-08,diariodeleuco,todo,0
odio,2022-09-08,diariodeleuco,todo,4
copitos,2022-09-08,clarin,rural,0
odio,2022-09-08,clarin,rural,0
copitos,2022-09-08,clarin,opinion,0
odio,2022-09-08,clarin,opinion,6
copitos,2022-09-08,ambito,internacional,0
odio,2022-09-08,ambito,internacional,0
copitos,2022-09-08,todonoticias,internacional,0
odio,2022-09-08,todonoticias,internacional,0
copitos,2022-09-08,perfil,internacional,0
odio,2022-09-08,perfil,internacional,1
copitos,2022-09-08,perfil,cultura,0
odio,2022-09-08,perfil,cultura,0
copitos,2022-09-08,clarin,espectaculos,0
odio,2022-09-08,clarin,espectaculos,0
copitos,2022-09-08,lanacion,tecnologia,0
odio,2022-09-08,lanacion,tecnologia,0
copitos,2022-09-08,eldestape,espectaculos,0
odio,2022-09-08,eldestape,espectaculos,0
copitos,2022-09-08,todonoticias,salud,0
odio,2022-09-08,todonoticias,salud,0
copitos,2022-09-08,clarin,autos,0
odio,2022-09-08,clarin,autos,0
copitos,2022-09-08,ambito,deportes,0
odio,2022-09-08,ambito,deportes,0
copitos,2022-09-08,todonoticias,autos,0
odio,2022-09-08,todonoticias,autos,0
copitos,2022-09-08,clarin,tecnologia,0
odio,2022-09-08,clarin,tecnologia,0
copitos,2022-09-08,eldestape,ciencia,0
odio,2022-09-08,eldestape,ciencia,0
copitos,2022-09-08,clarin,cultura,0
odio,2022-09-08,clarin,cultura,0
copitos,2022-09-08,lanacion,turismo,0
odio,2022-09-08,lanacion,turismo,0
copitos,2022-09-08,perfil,tecnologia,0
odio,2022-09-08,perfil,tecnologia,0
copitos,2022-09-08,clarin,ciudades,0
odio,2022-09-08,clarin,ciudades,0
copitos,2022-09-08,paginadoce,radar libros,0
odio,2022-09-08,paginadoce,radar libros,0
copitos,2022-09-08,lanacion,buenos-aires,0
odio,2022-09-08,lanacion,buenos-aires,0
copitos,2022-09-08,lanacion,salud,0
odio,2022-09-08,lanacion,salud,0
copitos,2022-09-08,paginadoce,no,0
odio,2022-09-08,paginadoce,no,0
copitos,2022-09-08,diariodeleuco,editorial,0
odio,2022-09-08,diariodeleuco,editorial,0
copitos,2022-09-08,paginadoce,soy,0
odio,2022-09-08,paginadoce,soy,0
copitos,2022-09-08,ambito,ambito-biz,0
odio,2022-09-08,ambito,ambito-biz,0
copitos,2022-09-08,clarin,cartas-al-pais,0
odio,2022-09-08,clarin,cartas-al-pais,0
copitos,2022-09-28,perfil,espectaculos,0
odio,2022-09-28,perfil,espectaculos,0
copitos,2022-09-28,perfil,policiales,1
odio,2022-09-28,perfil,policiales,0
copitos,2022-09-28,perfil,economia,0
odio,2022-09-28,perfil,economia,0
copitos,2022-09-28,perfil,deportes,0
odio,2022-09-28,perfil,deportes,0
copitos,2022-09-28,infobae,internacional,0
odio,2022-09-28,infobae,internacional,1
copitos,2022-09-28,infobae,inhouse,0
odio,2022-09-28,infobae,inhouse,0
copitos,2022-09-28,ambito,economia,0
odio,2022-09-28,ambito,economia,0
copitos,2022-09-28,ambito,internacional,0
odio,2022-09-28,ambito,internacional,0
copitos,2022-09-28,ambito,espectaculos,0
odio,2022-09-28,ambito,espectaculos,0
copitos,2022-09-28,ambito,nacional,0
odio,2022-09-28,ambito,nacional,0
copitos,2022-09-28,ambito,ambito-biz,0
odio,2022-09-28,ambito,ambito-biz,0
copitos,2022-09-28,todonoticias,economia,0
odio,2022-09-28,todonoticias,economia,0
copitos,2022-09-28,paginadoce,sociedad,0
odio,2022-09-28,paginadoce,sociedad,0
copitos,2022-09-28,paginadoce,rosario12,0
odio,2022-09-28,paginadoce,rosario12,0
copitos,2022-09-28,clarin,policiales,0
odio,2022-09-28,clarin,policiales,0
copitos,2022-09-28,clarin,deportes,0
odio,2022-09-28,clarin,deportes,0
copitos,2022-09-28,infobae,deportes,0
odio,2022-09-28,infobae,deportes,0
copitos,2022-09-28,ambito,politica,0
odio,2022-09-28,ambito,politica,0
copitos,2022-09-28,ambito,deportes,0
odio,2022-09-28,ambito,deportes,0
copitos,2022-09-28,ambito,finanzas,0
odio,2022-09-28,ambito,finanzas,0
copitos,2022-09-28,todonoticias,deportes,0
odio,2022-09-28,todonoticias,deportes,0
copitos,2022-09-28,paginadoce,politica,2
odio,2022-09-28,paginadoce,politica,0
copitos,2022-09-28,eldestape,deportes,0
odio,2022-09-28,eldestape,deportes,0
copitos,2022-09-28,eldestape,sociedad,0
odio,2022-09-28,eldestape,sociedad,0
copitos,2022-09-28,eldestape,politica,0
odio,2022-09-28,eldestape,politica,2
copitos,2022-09-28,eldestape,economia,0
odio,2022-09-28,eldestape,economia,0
copitos,2022-09-28,infobae,espectaculos,0
odio,2022-09-28,infobae,espectaculos,0
copitos,2022-09-28,infobae,economia,0
odio,2022-09-28,infobae,economia,0
copitos,2022-09-28,clarin,internacional,0
odio,2022-09-28,clarin,internacional,0
copitos,2022-09-28,infobae,cultura,0
odio,2022-09-28,infobae,cultura,0
copitos,2022-09-28,infobae,politica,0
odio,2022-09-28,infobae,politica,0
copitos,2022-09-28,infobae,sociedad,0
odio,2022-09-28,infobae,sociedad,0
copitos,2022-09-28,todonoticias,espectaculos,0
odio,2022-09-28,todonoticias,espectaculos,0
copitos,2022-09-28,infobae,salud,0
odio,2022-09-28,infobae,salud,0
copitos,2022-09-28,infobae,opinion,0
odio,2022-09-28,infobae,opinion,0
copitos,2022-09-28,clarin,politica,2
odio,2022-09-28,clarin,politica,0
copitos,2022-09-28,perfil,sociedad,0
odio,2022-09-28,perfil,sociedad,0
copitos,2022-09-28,clarin,economia,0
odio,2022-09-28,clarin,economia,0
copitos,2022-09-28,perfil,internacional,0
odio,2022-09-28,perfil,internacional,0
copitos,2022-09-28,todonoticias,sociedad,0
odio,2022-09-28,todonoticias,sociedad,0
copitos,2022-09-28,todonoticias,politica,0
odio,2022-09-28,todonoticias,politica,0
copitos,2022-09-28,perfil,politica,3
odio,2022-09-28,perfil,politica,0
copitos,2022-09-28,eldestape,internacional,0
odio,2022-09-28,eldestape,internacional,0
copitos,2022-09-28,lanacion,espectaculos,0
odio,2022-09-28,lanacion,espectaculos,0
copitos,2022-09-28,lanacion,economia,0
odio,2022-09-28,lanacion,economia,0
copitos,2022-09-28,lanacion,deportes,0
odio,2022-09-28,lanacion,deportes,0
copitos,2022-09-28,lanacion,propiedades,0
odio,2022-09-28,lanacion,propiedades,0
copitos,2022-09-28,lanacion,internacional,0
odio,2022-09-28,lanacion,internacional,0
copitos,2022-09-28,lanacion,politica,1
odio,2022-09-28,lanacion,politica,0
copitos,2022-09-28,lanacion,sociedad,0
odio,2022-09-28,lanacion,sociedad,0
copitos,2022-09-28,ambito,sociedad,1
odio,2022-09-28,ambito,sociedad,0
copitos,2022-09-28,paginadoce,economia,0
odio,2022-09-28,paginadoce,economia,0
copitos,2022-09-28,ambito,negocios,0
odio,2022-09-28,ambito,negocios,0
copitos,2022-09-28,todonoticias,internacional,0
odio,2022-09-28,todonoticias,internacional,0
copitos,2022-09-28,diariodeleuco,todo,0
odio,2022-09-28,diariodeleuco,todo,0
copitos,2022-09-28,clarin,sociedad,0
odio,2022-09-28,clarin,sociedad,0
copitos,2022-09-28,todonoticias,musica,0
odio,2022-09-28,todonoticias,musica,0
copitos,2022-09-28,lanacion,cultura,0
odio,2022-09-28,lanacion,cultura,0
copitos,2022-09-28,todonoticias,policiales,0
odio,2022-09-28,todonoticias,policiales,0
copitos,2022-09-28,todonoticias,estilo,0
odio,2022-09-28,todonoticias,estilo,0
copitos,2022-09-28,eldestape,espectaculos,0
odio,2022-09-28,eldestape,espectaculos,0
copitos,2022-09-28,perfil,ciencia,0
odio,2022-09-28,perfil,ciencia,0
copitos,2022-09-28,eldestape,cultura,0
odio,2022-09-28,eldestape,cultura,0
copitos,2022-09-28,lanacion,seguridad,0
odio,2022-09-28,lanacion,seguridad,0
copitos,2022-09-28,todonoticias,autos,0
odio,2022-09-28,todonoticias,autos,0
copitos,2022-09-28,clarin,rural,0
odio,2022-09-28,clarin,rural,0
copitos,2022-09-28,clarin,espectaculos,0
odio,2022-09-28,clarin,espectaculos,1
copitos,2022-09-28,ambito,lifestyle,0
odio,2022-09-28,ambito,lifestyle,0
copitos,2022-09-28,todonoticias,salud,0
odio,2022-09-28,todonoticias,salud,0
copitos,2022-09-28,perfil,opinion,0
odio,2022-09-28,perfil,opinion,0
copitos,2022-09-28,paginadoce,deportes,0
odio,2022-09-28,paginadoce,deportes,0
copitos,2022-09-28,clarin,tecnologia,0
odio,2022-09-28,clarin,tecnologia,0
copitos,2022-09-28,lanacion,tecnologia,0
odio,2022-09-28,lanacion,tecnologia,0
copitos,2022-09-28,paginadoce,espectaculos,0
odio,2022-09-28,paginadoce,espectaculos,0
copitos,2022-09-28,clarin,cultura,0
odio,2022-09-28,clarin,cultura,0
copitos,2022-09-28,lanacion,autos,0
odio,2022-09-28,lanacion,autos,0
copitos,2022-09-28,ambito,opinion,0
odio,2022-09-28,ambito,opinion,0
copitos,2022-09-28,clarin,ciudades,0
odio,2022-09-28,clarin,ciudades,0
copitos,2022-09-28,paginadoce,internacional,0
odio,2022-09-28,paginadoce,internacional,0
copitos,2022-09-28,lanacion,comunidad,0
odio,2022-09-28,lanacion,comunidad,0
copitos,2022-09-28,casarosada,alberto,0
odio,2022-09-28,casarosada,alberto,0
copitos,2022-09-28,perfil,tecnologia,0
odio,2022-09-28,perfil,tecnologia,0
copitos,2022-09-28,perfil,cultura,0
odio,2022-09-28,perfil,cultura,0
copitos,2022-09-28,paginadoce,no,0
odio,2022-09-28,paginadoce,no,0
copitos,2022-09-28,paginadoce,cultura,0
odio,2022-09-28,paginadoce,cultura,0
copitos,2022-09-28,paginadoce,universidad,0
odio,2022-09-28,paginadoce,universidad,0
copitos,2022-09-28,paginadoce,radar libros,0
odio,2022-09-28,paginadoce,radar libros,0
copitos,2022-09-28,lanacion,salud,0
odio,2022-09-28,lanacion,salud,0
copitos,2022-09-28,clarin,opinion,0
odio,2022-09-28,clarin,opinion,0
copitos,2022-09-28,todonoticias,tecno,0
odio,2022-09-28,todonoticias,tecno,0
copitos,2022-09-28,diariodeleuco,editorial,0
odio,2022-09-28,diariodeleuco,editorial,0
copitos,2022-09-28,clarin,buena-vida,0
odio,2022-09-28,clarin,buena-vida,0
copitos,2022-09-28,clarin,cartas-al-pais,0
odio,2022-09-28,clarin,cartas-al-pais,0
copitos,2022-09-15,perfil,deportes,0
odio,2022-09-15,perfil,deportes,0
copitos,2022-09-15,perfil,espectaculos,0
odio,2022-09-15,perfil,espectaculos,0
copitos,2022-09-15,perfil,economia,0
odio,2022-09-15,perfil,economia,0
copitos,2022-09-15,perfil,sociedad,0
odio,2022-09-15,perfil,sociedad,1
copitos,2022-09-15,perfil,politica,4
odio,2022-09-15,perfil,politica,1
copitos,2022-09-15,infobae,internacional,6
odio,2022-09-15,infobae,internacional,3
copitos,2022-09-15,infobae,inhouse,0
odio,2022-09-15,infobae,inhouse,0
copitos,2022-09-15,infobae,opinion,0
odio,2022-09-15,infobae,opinion,2
copitos,2022-09-15,ambito,espectaculos,0
odio,2022-09-15,ambito,espectaculos,0
copitos,2022-09-15,todonoticias,deportes,0
odio,2022-09-15,todonoticias,deportes,0
copitos,2022-09-15,todonoticias,economia,0
odio,2022-09-15,todonoticias,economia,0
copitos,2022-09-15,paginadoce,sociedad,0
odio,2022-09-15,paginadoce,sociedad,0
copitos,2022-09-15,paginadoce,rosario12,0
odio,2022-09-15,paginadoce,rosario12,0
copitos,2022-09-15,clarin,deportes,0
odio,2022-09-15,clarin,deportes,0
copitos,2022-09-15,clarin,policiales,0
odio,2022-09-15,clarin,policiales,0
copitos,2022-09-15,clarin,politica,3
odio,2022-09-15,clarin,politica,0
copitos,2022-09-15,eldestape,politica,4
odio,2022-09-15,eldestape,politica,5
copitos,2022-09-15,eldestape,sociedad,0
odio,2022-09-15,eldestape,sociedad,0
copitos,2022-09-15,eldestape,economia,0
odio,2022-09-15,eldestape,economia,0
copitos,2022-09-15,infobae,cultura,0
odio,2022-09-15,infobae,cultura,0
copitos,2022-09-15,ambito,politica,2
odio,2022-09-15,ambito,politica,0
copitos,2022-09-15,ambito,economia,0
odio,2022-09-15,ambito,economia,0
copitos,2022-09-15,ambito,sociedad,0
odio,2022-09-15,ambito,sociedad,0
copitos,2022-09-15,ambito,internacional,0
odio,2022-09-15,ambito,internacional,0
copitos,2022-09-15,ambito,deportes,0
odio,2022-09-15,ambito,deportes,0
copitos,2022-09-15,ambito,finanzas,0
odio,2022-09-15,ambito,finanzas,0
copitos,2022-09-15,ambito,nacional,0
odio,2022-09-15,ambito,nacional,0
copitos,2022-09-15,paginadoce,espectaculos,0
odio,2022-09-15,paginadoce,espectaculos,0
copitos,2022-09-15,paginadoce,universidad,0
odio,2022-09-15,paginadoce,universidad,1
copitos,2022-09-15,paginadoce,economia,0
odio,2022-09-15,paginadoce,economia,0
copitos,2022-09-15,paginadoce,psicologia,0
odio,2022-09-15,paginadoce,psicologia,0
copitos,2022-09-15,infobae,espectaculos,0
odio,2022-09-15,infobae,espectaculos,0
copitos,2022-09-15,todonoticias,espectaculos,0
odio,2022-09-15,todonoticias,espectaculos,0
copitos,2022-09-15,paginadoce,politica,0
odio,2022-09-15,paginadoce,politica,1
copitos,2022-09-15,infobae,deportes,0
odio,2022-09-15,infobae,deportes,0
copitos,2022-09-15,infobae,politica,4
odio,2022-09-15,infobae,politica,0
copitos,2022-09-15,eldestape,deportes,0
odio,2022-09-15,eldestape,deportes,0
copitos,2022-09-15,infobae,sociedad,1
odio,2022-09-15,infobae,sociedad,5
copitos,2022-09-15,infobae,economia,0
odio,2022-09-15,infobae,economia,0
copitos,2022-09-15,infobae,salud,0
odio,2022-09-15,infobae,salud,0
copitos,2022-09-15,infobae,tendencias,0
odio,2022-09-15,infobae,tendencias,0
copitos,2022-09-15,clarin,internacional,0
odio,2022-09-15,clarin,internacional,0
copitos,2022-09-15,clarin,economia,0
odio,2022-09-15,clarin,economia,0
copitos,2022-09-15,clarin,autos,0
odio,2022-09-15,clarin,autos,0
copitos,2022-09-15,todonoticias,sociedad,0
odio,2022-09-15,todonoticias,sociedad,0
copitos,2022-09-15,todonoticias,politica,4
odio,2022-09-15,todonoticias,politica,2
copitos,2022-09-15,lanacion,espectaculos,0
odio,2022-09-15,lanacion,espectaculos,0
copitos,2022-09-15,lanacion,economia,0
odio,2022-09-15,lanacion,economia,0
copitos,2022-09-15,lanacion,internacional,0
odio,2022-09-15,lanacion,internacional,0
copitos,2022-09-15,lanacion,deportes,0
odio,2022-09-15,lanacion,deportes,0
copitos,2022-09-15,eldestape,internacional,0
odio,2022-09-15,eldestape,internacional,1
copitos,2022-09-15,lanacion,cultura,0
odio,2022-09-15,lanacion,cultura,0
copitos,2022-09-15,todonoticias,tecno,0
odio,2022-09-15,todonoticias,tecno,1
copitos,2022-09-15,todonoticias,musica,0
odio,2022-09-15,todonoticias,musica,0
copitos,2022-09-15,diariodeleuco,todo,2
odio,2022-09-15,diariodeleuco,todo,0
copitos,2022-09-15,lanacion,autos,0
odio,2022-09-15,lanacion,autos,0
copitos,2022-09-15,todonoticias,estilo,0
odio,2022-09-15,todonoticias,estilo,0
copitos,2022-09-15,todonoticias,policiales,0
odio,2022-09-15,todonoticias,policiales,0
copitos,2022-09-15,lanacion,propiedades,0
odio,2022-09-15,lanacion,propiedades,0
copitos,2022-09-15,lanacion,politica,1
odio,2022-09-15,lanacion,politica,2
copitos,2022-09-15,perfil,internacional,0
odio,2022-09-15,perfil,internacional,0
copitos,2022-09-15,perfil,opinion,0
odio,2022-09-15,perfil,opinion,0
copitos,2022-09-15,clarin,rural,0
odio,2022-09-15,clarin,rural,0
copitos,2022-09-15,clarin,espectaculos,0
odio,2022-09-15,clarin,espectaculos,0
copitos,2022-09-15,lanacion,sociedad,0
odio,2022-09-15,lanacion,sociedad,0
copitos,2022-09-15,todonoticias,opinion,0
odio,2022-09-15,todonoticias,opinion,0
copitos,2022-09-15,todonoticias,autos,0
odio,2022-09-15,todonoticias,autos,0
copitos,2022-09-15,eldestape,cultura,0
odio,2022-09-15,eldestape,cultura,0
copitos,2022-09-15,eldestape,espectaculos,0
odio,2022-09-15,eldestape,espectaculos,0
copitos,2022-09-15,perfil,cultura,0
odio,2022-09-15,perfil,cultura,0
copitos,2022-09-15,todonoticias,internacional,0
odio,2022-09-15,todonoticias,internacional,0
copitos,2022-09-15,todonoticias,salud,0
odio,2022-09-15,todonoticias,salud,0
copitos,2022-09-15,clarin,sociedad,0
odio,2022-09-15,clarin,sociedad,0
copitos,2022-09-15,paginadoce,no,0
odio,2022-09-15,paginadoce,no,0
copitos,2022-09-15,ambito,negocios,0
odio,2022-09-15,ambito,negocios,0
copitos,2022-09-15,paginadoce,deportes,0
odio,2022-09-15,paginadoce,deportes,0
copitos,2022-09-15,perfil,tecnologia,0
odio,2022-09-15,perfil,tecnologia,0
copitos,2022-09-15,clarin,ciudades,0
odio,2022-09-15,clarin,ciudades,0
copitos,2022-09-15,clarin,opinion,1
odio,2022-09-15,clarin,opinion,1
copitos,2022-09-15,lanacion,tecnologia,0
odio,2022-09-15,lanacion,tecnologia,0
copitos,2022-09-15,lanacion,seguridad,0
odio,2022-09-15,lanacion,seguridad,0
copitos,2022-09-15,clarin,tecnologia,0
odio,2022-09-15,clarin,tecnologia,0
copitos,2022-09-15,perfil,policiales,0
odio,2022-09-15,perfil,policiales,0
copitos,2022-09-15,clarin,cultura,0
odio,2022-09-15,clarin,cultura,0
copitos,2022-09-15,lanacion,lifestyle,0
odio,2022-09-15,lanacion,lifestyle,0
copitos,2022-09-15,ambito,lifestyle,0
odio,2022-09-15,ambito,lifestyle,0
copitos,2022-09-15,casarosada,alberto,0
odio,2022-09-15,casarosada,alberto,0
copitos,2022-09-15,perfil,salud,0
odio,2022-09-15,perfil,salud,0
copitos,2022-09-15,ambito,opinion,0
odio,2022-09-15,ambito,opinion,0
copitos,2022-09-15,paginadoce,internacional,0
odio,2022-09-15,paginadoce,internacional,1
copitos,2022-09-15,paginadoce,cultura,0
odio,2022-09-15,paginadoce,cultura,0
copitos,2022-09-12,perfil,deportes,0
odio,2022-09-12,perfil,deportes,0
copitos,2022-09-12,perfil,espectaculos,0
odio,2022-09-12,perfil,espectaculos,0
copitos,2022-09-12,perfil,internacional,0
odio,2022-09-12,perfil,internacional,0
copitos,2022-09-12,todonoticias,economia,0
odio,2022-09-12,todonoticias,economia,0
copitos,2022-09-12,paginadoce,rosario12,0
odio,2022-09-12,paginadoce,rosario12,0
copitos,2022-09-12,clarin,sociedad,0
odio,2022-09-12,clarin,sociedad,0
copitos,2022-09-12,eldestape,sociedad,0
odio,2022-09-12,eldestape,sociedad,0
copitos,2022-09-12,eldestape,economia,0
odio,2022-09-12,eldestape,economia,0
copitos,2022-09-12,eldestape,internacional,0
odio,2022-09-12,eldestape,internacional,0
copitos,2022-09-12,infobae,internacional,0
odio,2022-09-12,infobae,internacional,3
copitos,2022-09-12,infobae,inhouse,0
odio,2022-09-12,infobae,inhouse,0
copitos,2022-09-12,ambito,economia,0
odio,2022-09-12,ambito,economia,0
copitos,2022-09-12,ambito,internacional,0
odio,2022-09-12,ambito,internacional,0
copitos,2022-09-12,ambito,espectaculos,0
odio,2022-09-12,ambito,espectaculos,0
copitos,2022-09-12,ambito,finanzas,0
odio,2022-09-12,ambito,finanzas,0
copitos,2022-09-12,ambito,nacional,0
odio,2022-09-12,ambito,nacional,0
copitos,2022-09-12,paginadoce,espectaculos,0
odio,2022-09-12,paginadoce,espectaculos,0
copitos,2022-09-12,ambito,politica,0
odio,2022-09-12,ambito,politica,0
copitos,2022-09-12,ambito,deportes,0
odio,2022-09-12,ambito,deportes,0
copitos,2022-09-12,todonoticias,musica,0
odio,2022-09-12,todonoticias,musica,0
copitos,2022-09-12,infobae,cultura,0
odio,2022-09-12,infobae,cultura,0
copitos,2022-09-12,clarin,politica,0
odio,2022-09-12,clarin,politica,1
copitos,2022-09-12,eldestape,deportes,0
odio,2022-09-12,eldestape,deportes,0
copitos,2022-09-12,infobae,espectaculos,0
odio,2022-09-12,infobae,espectaculos,0
copitos,2022-09-12,infobae,deportes,0
odio,2022-09-12,infobae,deportes,0
copitos,2022-09-12,perfil,politica,0
odio,2022-09-12,perfil,politica,8
copitos,2022-09-12,todonoticias,policiales,0
odio,2022-09-12,todonoticias,policiales,0
copitos,2022-09-12,infobae,sociedad,0
odio,2022-09-12,infobae,sociedad,0
copitos,2022-09-12,infobae,politica,4
odio,2022-09-12,infobae,politica,1
copitos,2022-09-12,infobae,economia,0
odio,2022-09-12,infobae,economia,0
copitos,2022-09-12,infobae,salud,0
odio,2022-09-12,infobae,salud,0
copitos,2022-09-12,infobae,tendencias,0
odio,2022-09-12,infobae,tendencias,0
copitos,2022-09-12,infobae,opinion,0
odio,2022-09-12,infobae,opinion,2
copitos,2022-09-12,perfil,policiales,0
odio,2022-09-12,perfil,policiales,0
copitos,2022-09-12,clarin,policiales,0
odio,2022-09-12,clarin,policiales,0
copitos,2022-09-12,clarin,economia,0
odio,2022-09-12,clarin,economia,0
copitos,2022-09-12,todonoticias,sociedad,0
odio,2022-09-12,todonoticias,sociedad,0
copitos,2022-09-12,perfil,economia,0
odio,2022-09-12,perfil,economia,0
copitos,2022-09-12,todonoticias,politica,0
odio,2022-09-12,todonoticias,politica,1
copitos,2022-09-12,todonoticias,internacional,0
odio,2022-09-12,todonoticias,internacional,0
copitos,2022-09-12,clarin,deportes,0
odio,2022-09-12,clarin,deportes,0
